,funny,posted,item_id,recommend,user_id,sentiment_analysis
439,4 people found this review funny,2014-11-29,332800,True,76561198032750688,2
440,1 person found this review funny,2014-09-23,221100,True,76561198024527984,2
441,3 people found this review funny,2015-03-22,344760,True,76561198024527984,1
442,1 person found this review funny,2012-10-30,215470,True,76561198024527984,2
443,1 person found this review funny,2015-08-06,316010,True,76561198046418560,2
444,1 person found this review funny,2014-04-02,570,True,76561198092054096,2
445,3 people found this review funny,2013-07-25,107410,True,76561198059167440,1
446,1 person found this review funny,2015-05-30,284160,True,76561198074244096,2
447,1 person found this review funny,2015-04-27,72850,True,76561198091199296,1
448,1 person found this review funny,2014-06-01,218620,True,76561198068890464,0
449,1 person found this review funny,2015-05-16,440,True,76561198067805984,2
450,1 person found this review funny,2015-12-06,212070,True,76561198082699888,0
451,1 person found this review funny,2015-04-07,17570,True,76561198010653824,2
452,7 people found this review funny,2015-04-03,342570,False,76561198072930496,0
453,1 person found this review funny,2015-12-06,423880,True,76561198067791616,2
454,1 person found this review funny,2015-05-02,249130,True,76561198152535008,2
455,1 person found this review funny,2015-03-22,730,True,76561198067309168,1
456,1 person found this review funny,2015-01-24,242760,True,76561198067309168,1
457,1 person found this review funny,2015-10-29,370100,True,76561198067309168,0
458,1 person found this review funny,2015-07-14,304050,False,76561198067309168,1
459,2 people found this review funny,2015-08-26,322910,True,76561198074937344,2
460,3 people found this review funny,2015-07-29,251170,True,76561198074937344,1
461,1 person found this review funny,2015-11-15,271590,True,76561198134334224,1
462,22 people found this review funny,2015-03-29,34330,True,76561198067914624,0
463,1 person found this review funny,2014-01-20,730,True,76561198080070784,2
464,20 people found this review funny,2015-10-06,231740,True,76561198131417376,0
465,1 person found this review funny,2014-05-17,238460,True,76561198057453664,1
466,1 person found this review funny,2015-06-30,330840,True,76561198077294544,2
467,1 person found this review funny,2015-06-30,570,True,76561198077294544,1
468,2 people found this review funny,2015-06-30,203160,True,76561198077294544,0
469,1 person found this review funny,2015-06-21,319630,True,76561198077294544,2
470,5 people found this review funny,2015-11-18,311210,False,76561198057970912,0
471,1 person found this review funny,2015-02-22,218620,True,76561198065084224,0
472,1 person found this review funny,2014-01-31,730,True,76561198065084224,2
473,1 person found this review funny,2015-10-03,730,True,76561198067007248,1
474,2 people found this review funny,2015-12-21,398840,True,76561198007575584,2
475,4 people found this review funny,2015-01-21,342380,True,76561198112280768,1
476,1 person found this review funny,2015-11-03,270550,False,76561198062092160,2
477,1 person found this review funny,2014-01-05,218620,True,76561198104428128,2
478,1 person found this review funny,2015-09-27,221100,False,76561198058405856,2
479,1 person found this review funny,2015-10-25,252490,True,76561198058405856,2
480,1 person found this review funny,2013-09-04,4000,True,76561198058405856,2
481,2 people found this review funny,2015-07-16,242760,True,76561198058405856,0
482,1 person found this review funny,2015-01-19,570,True,76561198077102912,2
483,1 person found this review funny,2015-02-14,4000,True,76561198044032336,1
484,1 person found this review funny,2014-05-23,221100,True,76561198034089536,1
485,1 person found this review funny,2014-05-24,239820,True,76561198026783872,0
486,1 person found this review funny,2015-11-26,344760,False,76561198033884768,2
487,2 people found this review funny,2014-12-17,730,True,76561198075621152,2
488,1 person found this review funny,2015-04-10,342230,False,76561197986709248,2
489,1 person found this review funny,2015-06-10,730,True,76561198044957696,2
490,1 person found this review funny,2015-02-19,273350,True,76561198072417024,2
491,1 person found this review funny,2015-06-12,282350,False,76561198027304944,0
492,1 person found this review funny,2014-03-25,221100,True,76561198060854624,2
493,4 people found this review funny,2015-09-16,357480,True,76561198065105472,0
494,1 person found this review funny,2013-12-21,730,True,76561198066969632,1
495,4 people found this review funny,2014-06-11,42910,True,76561198065640352,1
496,1 person found this review funny,2014-04-13,6060,True,76561198065640352,1
497,1 person found this review funny,2015-12-28,225540,True,76561198080526240,2
498,1 person found this review funny,2014-01-09,211420,False,76561198066525264,0
499,3 people found this review funny,2015-09-20,224260,False,76561198070700368,1
500,1 person found this review funny,2015-03-28,250900,True,76561198047247008,1
501,2 people found this review funny,2014-06-29,72850,True,76561198047247008,1
502,1 person found this review funny,2014-04-30,51100,False,76561198047247008,0
503,1 person found this review funny,2015-09-13,48700,True,76561198080444144,2
504,3 people found this review funny,2015-03-10,335330,False,76561198103371008,0
505,1 person found this review funny,2015-01-05,277430,True,5041129,2
506,1 person found this review funny,2014-11-02,730,True,76561198092221824,0
507,2 people found this review funny,2014-10-24,301970,True,76561198078670464,2
508,1 person found this review funny,2015-02-17,212680,True,76561198062892704,0
509,1 person found this review funny,2015-03-14,72850,True,76561198054693744,2
510,1 person found this review funny,2014-02-06,230410,True,76561198077735136,1
511,1 person found this review funny,2014-11-24,209650,True,76561198117068096,2
512,1 person found this review funny,2013-12-21,231430,True,76561198027254624,2
513,1 person found this review funny,2015-02-06,326220,False,76561198049192592,1
514,1 person found this review funny,2014-01-21,252490,True,76561198075863152,0
515,1 person found this review funny,2015-01-19,2200,True,76561197966587792,2
516,2 people found this review funny,2015-04-06,35450,True,76561198043130816,2
517,1 person found this review funny,2015-11-24,242860,True,76561198043130816,0
518,1 person found this review funny,2014-05-17,4000,True,76561197983745200,2
519,1 person found this review funny,2015-10-14,104900,True,76561197983745200,1
520,1 person found this review funny,2014-06-21,24740,True,76561198022404672,2
521,1 person found this review funny,2014-01-01,4000,True,76561198078112256,1
522,1 person found this review funny,2014-01-17,221100,True,76561198049333952,0
523,4 people found this review funny,2014-12-19,322070,True,76561198035588672,0
524,1 person found this review funny,2013-11-27,4000,True,76561198035588672,2
525,1 person found this review funny,2015-04-27,72850,True,76561198084382144,0
526,1 person found this review funny,2015-09-01,274190,True,76561198084382144,2
527,1 person found this review funny,2014-08-14,24240,True,76561198093301568,2
528,1 person found this review funny,2015-01-30,730,True,76561198088892512,1
529,1 person found this review funny,2013-12-27,239820,True,76561197996569984,2
530,3 people found this review funny,2014-08-15,730,True,76561198073916928,0
531,3 people found this review funny,2015-04-29,220200,True,76561198073916928,1
532,1 person found this review funny,2015-07-09,300380,True,76561198012546224,1
533,1 person found this review funny,2014-07-14,252490,True,76561198065491376,0
534,1 person found this review funny,2014-08-27,224760,True,76561198080605904,1
535,1 person found this review funny,2014-10-14,218230,True,76561198068660864,2
536,2 people found this review funny,2015-09-18,387860,True,76561198070796896,1
537,1 person found this review funny,2015-04-03,248820,True,76561198046930736,1
538,1 person found this review funny,2015-04-02,730,True,76561198072739936,2
539,1 person found this review funny,2014-08-24,301520,True,246823,2
540,1 person found this review funny,2014-12-07,440,True,76561198106774432,2
541,1 person found this review funny,2014-04-28,570,True,76561198082765984,2
542,1 person found this review funny,2014-10-12,49520,True,76561198060682656,1
543,1 person found this review funny,2015-07-04,251570,True,76561198031524512,2
544,1 person found this review funny,2015-11-30,225540,True,76561198092819008,2
545,1 person found this review funny,2015-11-02,244590,True,76561198008967904,2
546,39 people found this review funny,2015-11-09,377160,True,76561198076696352,0
547,2 people found this review funny,2015-12-03,419070,False,76561198024566464,1
548,1 person found this review funny,2015-03-02,280600,True,76561197989723504,2
549,1 person found this review funny,2014-03-10,440,True,76561198074177616,2
550,2 people found this review funny,2015-07-17,440,True,76561198083055664,2
551,1 person found this review funny,2015-12-17,6880,True,76561198115328272,2
552,1 person found this review funny,2015-12-13,243870,True,76561198115328272,2
553,7 people found this review funny,2015-06-03,346110,True,76561198046970656,2
554,70 people found this review funny,2015-12-02,397040,False,76561198027193744,2
555,2 people found this review funny,2015-07-07,730,True,76561198044788032,1
556,1 person found this review funny,2015-08-14,228380,False,76561198019938576,0
557,1 person found this review funny,2014-09-27,283660,False,76561198061039344,0
558,2 people found this review funny,2014-06-27,730,True,76561198061039344,0
559,1 person found this review funny,2015-08-15,363970,True,76561198061039344,1
560,1 person found this review funny,2015-05-16,204300,True,76561198061039344,2
561,1 person found this review funny,2015-06-20,8870,True,76561198059020960,0
562,1 person found this review funny,2015-09-30,203160,True,76561198059020960,0
563,2 people found this review funny,2015-10-16,333930,False,76561198059020960,0
564,1 person found this review funny,2015-01-12,252490,False,76561198079882848,0
565,1 person found this review funny,2014-07-10,570,True,76561198079882848,0
566,1 person found this review funny,2014-02-28,67370,True,76561198079882848,0
567,5 people found this review funny,2015-03-04,3370,True,76561198052118112,2
568,2 people found this review funny,2013-08-31,570,True,76561198052118112,2
569,16 people found this review funny,2015-01-31,289760,True,76561198034277344,2
570,1 person found this review funny,2013-11-26,51100,False,76561198034277344,0
571,1 person found this review funny,2015-05-02,440,True,76561198077820912,1
572,2 people found this review funny,2014-06-29,440,True,76561198050962272,0
573,4 people found this review funny,2015-12-26,391540,True,76561198050962272,1
574,1 person found this review funny,2015-07-16,203770,True,76561198050962272,2
575,1 person found this review funny,2015-05-17,212680,True,76561198050962272,0
576,4 people found this review funny,2015-06-11,304930,True,76561198050962272,0
577,3 people found this review funny,2014-11-22,22320,True,76561198061830224,2
578,1 person found this review funny,2014-05-04,440,True,76561198057418960,2
579,6 people found this review funny,2015-12-08,201810,False,76561198025503376,0
580,1 person found this review funny,2015-03-15,344760,True,76561198068629792,0
581,1 person found this review funny,2015-09-29,321960,True,76561198068629792,2
582,2 people found this review funny,2015-01-06,321360,False,76561198062718032,0
583,4 people found this review funny,2015-10-18,382490,False,2910463,2
584,1 person found this review funny,2013-02-09,207610,True,76561198056410576,0
585,1 person found this review funny,2015-02-18,49520,True,76561198088807136,2
586,2 people found this review funny,2015-04-03,274940,True,76561198059977568,0
587,1 person found this review funny,2015-02-28,262060,True,76561198079890320,2
588,1 person found this review funny,2013-12-14,730,True,76561198074860144,2
589,18 people found this review funny,2015-06-07,293540,False,76561198085457856,0
590,1 person found this review funny,2014-07-13,4560,True,76561198085457856,0
591,1 person found this review funny,2015-11-15,291550,True,76561198080947168,2
592,1 person found this review funny,2013-12-26,252490,False,76561198005999168,1
593,1 person found this review funny,2013-12-17,236390,True,76561198005999168,2
594,80 people found this review funny,2015-12-25,251060,True,76561198081848880,2
595,1 person found this review funny,2014-10-25,24240,True,76561198081848880,2
596,3 people found this review funny,2015-06-26,374301,True,76561198081848880,1
597,1 person found this review funny,2014-10-25,207815,True,76561198081848880,1
598,1 person found this review funny,2015-06-22,366660,True,76561198081848880,1
599,1 person found this review funny,2015-09-08,41700,True,76561198081848880,2
600,1 person found this review funny,2015-03-21,248570,True,76561198081120144,0
601,1 person found this review funny,2013-12-23,4000,True,76561198081120144,2
602,2 people found this review funny,2014-07-09,218620,True,76561198036742032,2
603,1 person found this review funny,2015-07-04,208650,False,76561198062385312,0
604,1 person found this review funny,2015-07-23,265630,True,76561198082177312,2
605,7 people found this review funny,2015-07-06,332310,True,76561198134824592,0
606,1 person found this review funny,2015-02-13,730,True,76561198004901952,1
607,1 person found this review funny,2014-12-21,270550,True,76561198042193568,2
608,1 person found this review funny,2014-08-10,72850,True,76561197999140528,2
609,1 person found this review funny,2015-09-11,200260,True,76561198029634832,2
610,1 person found this review funny,2015-08-04,274190,True,76561198029634832,1
611,1 person found this review funny,2015-07-04,550,True,76561198029634832,1
612,1 person found this review funny,2015-03-28,316410,True,76561198029634832,2
613,3 people found this review funny,2015-06-18,48240,False,76561198004669632,0
614,1 person found this review funny,2014-03-09,550,True,76561198108452752,1
615,1 person found this review funny,2014-11-27,218620,True,1875489156748,2
616,41 people found this review funny,2015-09-12,402180,True,76561198040385776,0
617,1 person found this review funny,2014-08-29,105600,True,76561198093156176,1
618,1 person found this review funny,2015-05-07,251570,True,76561198065340960,1
619,1 person found this review funny,2013-08-30,105600,False,76561198043880288,0
620,11 people found this review funny,2015-08-08,221100,False,76561198047245184,1
621,2 people found this review funny,2015-02-26,322520,True,76561198044367168,2
622,1 person found this review funny,2015-07-24,208650,True,76561198042647344,0
623,1 person found this review funny,2014-07-11,218620,True,76561198078584464,1
624,4 people found this review funny,2015-03-28,358150,True,76561198078584464,2
625,1 person found this review funny,2015-03-15,331900,True,76561198078584464,1
626,3 people found this review funny,2015-07-17,384021,True,76561198078584464,1
627,1 person found this review funny,2015-04-18,313120,True,76561198078584464,1
628,3 people found this review funny,2015-12-16,377160,True,76561198068408128,0
629,1 person found this review funny,2015-11-06,311210,True,76561197981959168,2
630,1 person found this review funny,2014-10-11,236390,True,76561198082110576,2
631,1 person found this review funny,2015-06-20,204300,True,76561198064484480,0
632,1 person found this review funny,2014-11-15,440,True,14725836900,1
633,1 person found this review funny,2015-04-17,243870,True,76561198179209936,2
634,1 person found this review funny,2014-12-05,228760,False,76561198090332384,0
635,607 people found this review funny,2015-05-17,255710,True,76561198028390064,2
636,2 people found this review funny,2015-05-23,440,True,76561198028390064,1
637,3 people found this review funny,2015-01-19,233130,True,76561198071102816,1
638,1 person found this review funny,2015-06-01,4000,False,76561198063648928,1
639,12 people found this review funny,2015-01-14,322170,True,76561198053869536,2
640,1 person found this review funny,2013-02-26,570,True,76561198028403696,1
641,1 person found this review funny,2014-06-25,239820,True,76561198068279664,2
642,1 person found this review funny,2015-05-08,344760,True,76561198064675824,2
643,2 people found this review funny,2015-08-10,388090,True,76561198176091872,0
644,1 person found this review funny,2015-07-10,307690,True,76561198071183024,2
645,1 person found this review funny,2015-08-06,218620,True,76561198071183024,0
646,1 person found this review funny,2015-05-21,220,False,76561198045431856,0
647,1 person found this review funny,2014-05-26,108600,True,76561198077517024,2
648,1 person found this review funny,2013-12-23,570,True,76561198051672624,2
649,4 people found this review funny,2015-09-29,349700,False,76561198068007728,1
650,1 person found this review funny,2015-01-09,270550,True,76561198087556976,2
651,1 person found this review funny,2015-01-04,206440,True,76561198087556976,2
652,7 people found this review funny,2015-08-01,264710,True,76561198050626208,2
653,1 person found this review funny,2014-07-11,48700,True,76561198057728384,1
654,4 people found this review funny,2015-12-26,306130,False,76561198070572736,0
655,1 person found this review funny,2015-11-27,380600,True,76561198075020224,2
656,3 people found this review funny,2015-07-11,306130,True,76561198062110432,2
657,1 person found this review funny,2014-10-20,105600,True,76561198140481600,2
658,1 person found this review funny,2014-06-23,230410,True,76561198081934224,2
659,2 people found this review funny,2014-07-15,292180,False,76561198091613568,2
660,1 person found this review funny,2015-07-02,730,True,76561198055853856,2
661,1 person found this review funny,2015-12-23,313120,True,76561198052805344,0
662,1 person found this review funny,2014-04-21,8930,True,76561198060481056,1
663,1 person found this review funny,2015-05-03,9450,True,76561198059053792,2
664,2 people found this review funny,2014-11-02,17410,True,76561198067559104,2
665,1 person found this review funny,2015-10-23,339400,True,76561197992681920,2
666,1 person found this review funny,2015-09-07,234140,True,76561198075626432,1
667,1 person found this review funny,2015-10-17,250900,True,-9223372036854775808,2
668,1 person found this review funny,2014-06-13,244850,True,326759263846544,2
669,1 person found this review funny,2014-04-16,243870,False,326759263846544,1
670,1 person found this review funny,2015-07-24,388090,True,76561198091512608,2
671,1 person found this review funny,2013-12-08,4570,True,5400540054005400,1
672,1 person found this review funny,2014-03-04,218230,True,5400540054005400,2
673,8 people found this review funny,2015-03-01,730,False,76561198057253088,0
674,4 people found this review funny,2015-01-02,218620,True,76561198096332656,0
675,2 people found this review funny,2015-11-08,242920,True,76561198090478432,2
676,1 person found this review funny,2015-06-24,208650,False,76561198033982368,0
677,1 person found this review funny,2015-02-26,219150,True,76561198080103168,2
678,1 person found this review funny,2015-03-01,107410,True,76561198058970608,2
679,1 person found this review funny,2015-12-25,359550,False,76561198070565984,0
680,1 person found this review funny,2015-08-17,282800,True,76561198035538768,0
681,1 person found this review funny,2014-12-03,570,True,76561198057573328,2
682,1 person found this review funny,2015-06-16,230410,True,76561198061268928,2
683,40 people found this review funny,2015-08-02,250340,True,1234148932401,1
684,1 person found this review funny,2015-10-01,48700,True,76561198059711664,1
685,1 person found this review funny,2015-09-12,730,True,76561198174213408,2
686,1 person found this review funny,2015-12-24,295110,True,76561198027093072,1
687,1 person found this review funny,2015-07-26,730,True,76561198066515296,2
688,1 person found this review funny,2015-08-14,365450,True,76561198066515296,1
689,1 person found this review funny,2014-11-30,319510,True,76561198065429056,1
690,2 people found this review funny,2015-01-29,730,True,76561198029596736,2
691,1 person found this review funny,2014-12-26,620,True,76561198029596736,2
692,2 people found this review funny,2015-01-30,310380,True,76561198073028720,2
693,1 person found this review funny,2015-03-25,344760,True,76561198073028720,0
694,2 people found this review funny,2015-11-27,236390,True,76561198096079344,2
695,1 person found this review funny,2015-07-29,363970,True,76561198041628256,2
696,1 person found this review funny,2014-08-16,304930,True,76561198083911488,1
697,9 people found this review funny,2015-11-22,302830,False,76561198037228400,0
698,1 person found this review funny,2015-06-17,22380,False,76561198083316720,0
699,1 person found this review funny,2015-01-25,222880,True,76561198083316720,0
700,1 person found this review funny,2015-11-19,230410,True,76561198044783104,2
701,2 people found this review funny,2015-01-31,22380,True,76561198093275360,0
702,1 person found this review funny,2015-01-20,72850,True,76561198061752176,0
703,27 people found this review funny,2014-09-08,31220,True,76561198089481264,2
704,1 person found this review funny,2015-10-19,24240,True,76561198082534672,1
705,1 person found this review funny,2015-03-19,287390,True,76561198051772384,2
706,1 person found this review funny,2015-01-20,440,True,76561198067030656,2
707,1 person found this review funny,2014-02-15,208090,True,76561198065978480,0
708,1 person found this review funny,2014-12-07,570,True,76561198046696944,2
709,1 person found this review funny,2015-11-04,730,True,76561198065663616,2
710,2 people found this review funny,2015-02-11,204300,False,76561198044042064,2
711,3 people found this review funny,2015-10-27,730,True,76561198056640736,1
712,1 person found this review funny,2014-09-26,440,True,76561198125983072,1
713,1 person found this review funny,2014-11-11,1250,True,76561198125983072,1
714,1 person found this review funny,2014-12-14,730,True,76561198111408864,2
715,1 person found this review funny,2015-10-28,405170,True,76561198062267232,2
716,1 person found this review funny,2015-12-16,298520,True,76561198062267232,2
717,1 person found this review funny,2013-06-09,49520,True,76561198062267232,0
718,1 person found this review funny,2015-09-22,282140,True,76561198062267232,2
719,4 people found this review funny,2015-10-29,218620,True,76561198062267232,0
720,4 people found this review funny,2014-10-21,253430,False,76561198088209408,2
721,1 person found this review funny,2014-12-16,440,True,76561198077267648,2
722,2 people found this review funny,2015-04-10,252450,True,76561198063180528,2
723,2 people found this review funny,2015-06-12,242880,False,12223536,1
724,6 people found this review funny,2014-08-12,302060,False,76561198045771424,2
725,1 person found this review funny,2015-09-01,234140,True,76561197994405536,1
726,1 person found this review funny,2014-01-21,730,True,76561198082161888,2
727,30 people found this review funny,2015-11-09,377160,True,76561197992809376,2
728,1 person found this review funny,2014-09-08,730,True,76561198069824032,2
729,1 person found this review funny,2014-06-09,104900,True,76561198069824032,2
730,1 person found this review funny,2014-08-31,266840,True,76561198069824032,2
731,1 person found this review funny,2014-02-02,208090,True,76561198069824032,2
732,1 person found this review funny,2014-06-25,218620,True,76561198069824032,2
733,1 person found this review funny,2014-10-31,113200,True,194847383,0
734,1 person found this review funny,2014-08-26,63380,True,194847383,2
735,2 people found this review funny,2015-12-04,377160,True,76561198068900768,1
736,1 person found this review funny,2014-09-13,730,True,76561198120479312,0
737,1 person found this review funny,2013-11-28,226960,True,76561198027755712,2
738,1 person found this review funny,2015-05-04,219103,True,76561198097307312,2
739,3 people found this review funny,2015-02-16,49520,True,76561198149939312,2
740,1 person found this review funny,2014-07-13,72850,True,76561198059429616,2
741,1 person found this review funny,2014-07-13,8930,True,76561198059429616,2
742,1 person found this review funny,2014-01-09,440,True,76561197971285616,2
743,1 person found this review funny,2011-07-24,22380,True,76561197976177344,1
744,2 people found this review funny,2014-09-24,265550,False,76561197976177344,0
745,1 person found this review funny,2014-11-14,218620,True,76561198053057696,2
746,6 people found this review funny,2015-12-28,248390,True,76561198074076416,2
747,2 people found this review funny,2015-02-13,268420,True,76561198065746576,2
748,3 people found this review funny,2015-10-30,318430,True,37755753,0
749,1 person found this review funny,2015-07-14,730,False,37755753,2
750,1 person found this review funny,2014-02-16,440,True,76561198094718864,1
751,3 people found this review funny,2014-12-30,233250,False,76561198094718864,1
752,1 person found this review funny,2014-03-18,215470,True,76561198071337232,2
753,2 people found this review funny,2015-11-14,218620,True,76561198042666576,2
754,1 person found this review funny,2015-06-01,374570,True,76561198013490608,1
755,2 people found this review funny,2015-12-29,232090,True,76561198078205344,2
756,1 person found this review funny,2014-07-05,202970,True,76561198060678048,2
757,2 people found this review funny,2015-06-03,256010,False,76561198030777152,0
758,1 person found this review funny,2015-07-03,346110,True,76561198077207392,0
759,2 people found this review funny,2013-11-27,224260,True,76561198055314656,2
760,2 people found this review funny,2015-07-26,34900,True,76561198113977936,1
761,2 people found this review funny,2014-05-23,236390,True,76561198059014192,0
762,4 people found this review funny,2015-01-15,295110,True,76561198059014192,2
763,1 person found this review funny,2014-06-12,48700,True,76561198078586368,0
764,3 people found this review funny,2015-08-02,204880,True,76561198059865920,2
765,2 people found this review funny,2015-08-04,333980,True,76561198027331792,2
766,1 person found this review funny,2015-11-29,282900,True,76561198044856256,2
767,1 person found this review funny,2015-02-06,348380,True,76561198082199872,2
768,1 person found this review funny,2015-03-07,282900,True,76561198033992416,2
769,1 person found this review funny,2014-07-03,270510,True,76561198076271616,0
770,2 people found this review funny,2015-06-03,346110,True,76561198048701424,2
771,2 people found this review funny,2015-07-19,304050,True,76561198071561568,2
772,1 person found this review funny,2015-03-24,218620,True,76561198050231408,2
773,1 person found this review funny,2015-11-18,4000,True,5856565456564,2
774,2 people found this review funny,2015-02-12,306460,True,76561198112871136,2
775,1 person found this review funny,2014-08-24,570,True,76561198083145088,1
776,2 people found this review funny,2015-09-29,730,True,76561198047051392,2
777,2 people found this review funny,2015-05-12,230410,True,76561198047051392,2
778,1 person found this review funny,2015-06-28,219640,True,76561198047051392,2
779,94 people found this review funny,2015-05-25,268650,True,76561198028619648,2
780,2 people found this review funny,2015-10-01,274900,False,76561198050236432,1
781,3 people found this review funny,2014-11-14,246620,True,76561198024826672,0
782,2 people found this review funny,2015-05-03,238460,False,76561198011004336,2
783,4 people found this review funny,2015-05-02,206500,True,76561198097177680,2
784,3 people found this review funny,2014-11-25,209870,True,76561198097177680,2
785,1 person found this review funny,2015-10-26,730,True,76561198055894288,0
786,46 people found this review funny,2015-12-24,274920,True,76561198049524512,2
787,1 person found this review funny,2014-10-15,304930,True,76561198063316464,1
788,7 people found this review funny,2015-04-09,8500,True,76561198061354176,1
789,1 person found this review funny,2014-02-25,730,True,76561198059611712,2
790,15 people found this review funny,2015-05-02,310560,True,76561197972261424,2
791,5 people found this review funny,2015-10-29,357380,False,76561198006527232,0
792,1 person found this review funny,2014-04-14,24240,True,76561198067662528,0
793,3 people found this review funny,2015-12-15,412470,True,76561198060557952,2
794,1 person found this review funny,2014-09-14,4000,False,76561198060557952,0
795,1 person found this review funny,2015-04-26,730,True,76561197965205408,2
796,4 people found this review funny,2015-09-01,322170,True,76561197965205408,1
797,1 person found this review funny,2015-06-07,730,True,76561198080157232,1
798,2 people found this review funny,2015-05-10,265930,True,76561198080157232,1
799,1 person found this review funny,2015-03-28,319510,True,76561198080157232,1
800,2 people found this review funny,2015-05-15,4000,True,76561198079709360,1
801,1 person found this review funny,2015-02-03,730,True,76561198026999632,2
802,1 person found this review funny,2014-12-29,8190,True,76561198061357648,2
803,2 people found this review funny,2015-05-04,730,True,76561198057125808,1
804,1 person found this review funny,2015-11-26,4000,True,76561198077295472,0
805,1 person found this review funny,2015-05-02,239140,True,76561198066544544,1
806,502 people found this review funny,2015-07-23,270550,True,76561198101093216,2
807,2 people found this review funny,2015-05-18,10500,True,76561198101093216,2
808,1 person found this review funny,2015-08-04,274940,True,76561198101093216,2
809,1 person found this review funny,2013-12-16,440,True,76561198101093216,1
810,1 person found this review funny,2015-03-09,325610,True,76561198101093216,2
811,2 people found this review funny,2015-09-30,259800,True,76561198101093216,2
812,1 person found this review funny,2015-01-07,282201,False,76561198074200832,0
813,3 people found this review funny,2015-10-11,440,True,76561198104030368,2
814,1 person found this review funny,2014-07-08,4000,True,76561198092674736,1
815,1 person found this review funny,2015-11-23,404410,True,76561198066133888,0
816,5 people found this review funny,2015-01-02,228380,True,76561198047472256,0
817,1 person found this review funny,2015-01-21,322330,True,76561198087197136,2
818,1 person found this review funny,2015-04-30,218620,True,76561198061759776,2
819,1 person found this review funny,2013-12-18,4000,True,76561198061759776,1
820,1 person found this review funny,2013-12-21,230410,True,76561198059727808,2
821,1 person found this review funny,2015-12-12,730,True,76561198158725312,0
822,1 person found this review funny,2015-01-17,200210,False,76561198081193760,0
823,1 person found this review funny,2015-03-06,218620,False,765611983889673,2
824,2 people found this review funny,2014-10-30,104700,True,76561198070509808,1
825,2 people found this review funny,2015-10-28,230410,True,76561197973688928,1
826,1 person found this review funny,2015-07-11,221380,False,76561198082543744,1
827,1 person found this review funny,2015-02-06,440,True,76561198090315264,1
828,1 person found this review funny,2015-09-03,730,True,76561198172525216,1
829,4 people found this review funny,2015-11-15,410340,False,76561198051759712,0
830,3 people found this review funny,2015-04-26,238960,True,76561198038263536,1
831,830 people found this review funny,2015-03-06,333600,True,76561198045400288,2
832,5 people found this review funny,2015-08-29,440,False,76561198089365648,1
833,3 people found this review funny,2015-06-06,206420,True,76561198089365648,1
834,1 person found this review funny,2015-06-09,730,True,54263144,1
835,2 people found this review funny,2015-07-18,730,True,76561198066084176,2
836,1 person found this review funny,2013-01-05,440,True,76561198066084176,2
837,1 person found this review funny,2015-06-05,271590,True,76561198070880096,1
838,1 person found this review funny,2014-07-17,570,True,76561198076293024,2
839,1 person found this review funny,2014-07-16,214420,False,76561198042216624,0
840,1 person found this review funny,2014-01-01,440,True,76561198091266752,1
841,1 person found this review funny,2014-04-29,244850,True,76561198063466400,2
842,1 person found this review funny,2015-02-16,224260,False,76561198063093136,2
843,1 person found this review funny,2013-12-10,8930,True,76561198051961584,2
844,13 people found this review funny,2015-08-11,380600,False,76561198019231136,1
845,1 person found this review funny,2015-01-26,4000,True,76561198160316672,2
846,1 person found this review funny,2015-08-15,226700,False,76561198027354976,1
847,2 people found this review funny,2015-10-21,304930,True,76561198063714960,2
848,1 person found this review funny,2014-05-11,4000,True,76561198079298528,0
849,1 person found this review funny,2015-08-31,252950,True,76561198079298528,2
850,1 person found this review funny,2015-08-17,315860,True,76561198045884544,2
851,3 people found this review funny,2015-07-20,236110,True,76561198045884544,2
852,1 person found this review funny,2014-04-08,730,True,76561198081727584,0
853,1 person found this review funny,2014-11-02,20920,True,76561198084679360,1
854,1 person found this review funny,2015-12-17,253710,True,76561198020829616,2
855,1 person found this review funny,2015-01-24,302830,True,76561198120526128,2
856,1 person found this review funny,2015-10-20,218620,False,76561198102196928,0
857,1 person found this review funny,2015-09-11,730,True,76561198090921248,1
858,2 people found this review funny,2015-09-20,730,True,76561198094410272,2
859,1 person found this review funny,2014-12-11,55230,False,76561198072225488,2
860,1 person found this review funny,2014-08-11,203770,True,76561198068727360,0
861,1 person found this review funny,2015-06-24,208650,False,76561198084499040,1
862,1 person found this review funny,2015-09-28,304930,True,76561198077058176,0
863,1 person found this review funny,2015-09-27,252490,True,76561198126185856,2
864,3 people found this review funny,2015-12-29,262060,True,76561198023478544,0
865,1 person found this review funny,2015-02-10,10090,True,76561198057886560,2
866,1 person found this review funny,2015-01-23,301910,True,700464574757,2
867,1 person found this review funny,2015-05-22,550,True,76561198089093824,2
868,469 people found this review funny,2015-10-01,71340,True,76561198018589792,1
869,1 person found this review funny,2015-05-29,292030,True,76561198062990128,2
870,1 person found this review funny,2014-08-04,730,True,76561198060027840,0
871,2 people found this review funny,2014-07-23,12590,True,76561198108045536,2
872,1 person found this review funny,2014-01-09,236390,True,76561198064442416,2
873,1 person found this review funny,2014-11-15,240,True,76561198047866464,2
874,1 person found this review funny,2014-12-21,105600,False,76561198047866464,1
875,1 person found this review funny,2014-07-02,4000,True,76561198085568432,1
876,1 person found this review funny,2013-12-31,242700,True,76561198067361216,2
877,1 person found this review funny,2013-12-10,253770,True,76561198076436352,0
878,1 person found this review funny,2015-10-10,302830,True,76561198073708112,0
