,user_id,item_id,item_name,playtime_forever
1601,76561198072174848,4000,Garry's Mod,11531.0
1602,76561197974288320,220,Half-Life 2,3.0
1603,76561197990911088,3920,Sid Meier's Pirates!,1528.0
1604,76561198051899888,33910,Arma 2,30.0
1605,76561198011832400,50,Half-Life: Opposing Force,0.0
1606,76561198033713264,300,Day of Defeat: Source,405.0
1607,76561198079526656,20,Team Fortress Classic,66.0
1608,76561198087039120,240,Counter-Strike: Source,0.0
1609,76561198090194640,4000,Garry's Mod,868.0
1610,76561198012741248,240,Counter-Strike: Source,0.0
1611,76561198001296432,220,Half-Life 2,123.0
1612,76561198095264512,4000,Garry's Mod,1751.0
1613,76561198090380192,4000,Garry's Mod,885.0
1614,76561198041562432,220,Half-Life 2,347.0
1615,76561198055709952,4000,Garry's Mod,4241.0
1616,76561198071332800,4000,Garry's Mod,14502.0
1617,76561197993725264,3830,Psychonauts,1086.0
1618,76561198060900784,20,Team Fortress Classic,60.0
1619,76561198065634160,4000,Garry's Mod,4572.0
1620,76561198067699232,240,Counter-Strike: Source,45.0
1621,76561198050498288,4000,Garry's Mod,6257.0
1622,76561198068689248,20,Team Fortress Classic,120.0
1623,76561198037042368,4000,Garry's Mod,19462.0
1624,76561198057093392,240,Counter-Strike: Source,500.0
1625,76561198006152032,10,Counter-Strike,29.0
1626,76561198073347120,4000,Garry's Mod,14054.0
1627,76561198081997184,4000,Garry's Mod,786.0
1628,76561198212260864,4000,Garry's Mod,276.0
1629,76561198017615984,205790,Dota 2 Test,0.0
1630,76561198076652960,550,Left 4 Dead 2,5066.0
1631,76561198086361248,4000,Garry's Mod,7512.0
1632,76561198121929664,4000,Garry's Mod,376.0
1633,76561198243634576,203290,America's Army: Proving Grounds,319.0
1634,76561198105269392,9450,"Warhammer 40,000: Dawn of War – Soulstorm",2192.0
1635,76561198045604400,4000,Garry's Mod,463.0
1636,76561198069839488,105600,Terraria,0.0
1637,76561198065040928,4000,Garry's Mod,7731.0
1638,76561198071057872,240,Counter-Strike: Source,511.0
1639,76561198058414672,220,Half-Life 2,147.0
1640,76561198016006736,2630,Call of Duty 2,828.0
1641,76561198086511280,4000,Garry's Mod,13688.0
1642,76561198102107184,3320,Insaniquarium! Deluxe,304.0
1643,76561198057391824,4560,Company of Heroes,1.0
1644,76561198055688144,4000,Garry's Mod,571.0
1645,76561198043559216,320,Half-Life 2: Deathmatch,46.0
1646,76561198098346224,240,Counter-Strike: Source,824.0
1647,76561198051027744,240,Counter-Strike: Source,512.0
1648,76561198103362848,240,Counter-Strike: Source,16484.0
1649,76561198075582272,4000,Garry's Mod,5807.0
1650,76561198049216144,12900,Audiosurf,232.0
1651,76561198074219776,205790,Dota 2 Test,0.0
1652,76561198068439792,4000,Garry's Mod,8974.0
1653,76561198015673472,300,Day of Defeat: Source,458.0
1654,76561198062017152,4000,Garry's Mod,63960.0
1655,76561198153446560,4000,Garry's Mod,1060.0
1656,76561198070090080,70,Half-Life,101.0
1657,76561198107406336,205790,Dota 2 Test,0.0
1658,76561198084622848,4000,Garry's Mod,5013.0
1659,76561198079248000,205790,Dota 2 Test,0.0
1660,76561198028482608,4700,Medieval II: Total War,49700.0
1661,76561198052466976,620,Portal 2,343.0
1662,76561198058473248,220,Half-Life 2,279.0
1663,76561198107111600,4000,Garry's Mod,6486.0
1664,76561198066677472,4000,Garry's Mod,220.0
1665,76561198018463792,17330,Crysis Warhead,294.0
1666,76561198042670016,220,Half-Life 2,4205.0
1667,76561198075607616,4000,Garry's Mod,5968.0
1668,76561197996458192,4000,Garry's Mod,97.0
1669,76561198057471872,300,Day of Defeat: Source,23.0
1670,76561198069603856,4000,Garry's Mod,13240.0
1671,76561198079333488,4000,Garry's Mod,11456.0
1672,76561198061757136,240,Counter-Strike: Source,2.0
1673,76561198053860768,240,Counter-Strike: Source,320.0
1674,76561198121840544,4000,Garry's Mod,8405.0
1675,76561198059639552,240,Counter-Strike: Source,1184.0
1676,76561197970724416,220,Half-Life 2,136.0
1677,76561198060388528,240,Counter-Strike: Source,1765.0
1678,76561198040961664,4000,Garry's Mod,203.0
1679,76561197960366336,10,Counter-Strike,27.0
1680,76561198097071056,240,Counter-Strike: Source,20979.0
1681,76561198070152736,220,Half-Life 2,30.0
1682,76561198154315344,320,Half-Life 2: Deathmatch,7.0
1683,76561198091703168,220,Half-Life 2,0.0
1684,76561198061529856,205790,Dota 2 Test,0.0
1685,76561198086160640,4000,Garry's Mod,8971.0
1686,76561198093337632,4000,Garry's Mod,4875.0
1687,76561198050502752,205790,Dota 2 Test,0.0
1688,76561198051454208,240,Counter-Strike: Source,548.0
1689,76561198006494736,240,Counter-Strike: Source,9.0
1690,76561198075913648,4000,Garry's Mod,2428.0
1691,76561198064343152,3920,Sid Meier's Pirates!,1346.0
1692,76561198085412016,1670,Iron Warriors: T-72 Tank Command,0.0
1693,76561198077895728,10,Counter-Strike,0.0
1694,76561198083347504,240,Counter-Strike: Source,2.0
1695,76561198095444960,220,Half-Life 2,729.0
1696,76561198031074944,550,Left 4 Dead 2,4921.0
1697,76561198076018768,4000,Garry's Mod,273.0
1698,76561198083163008,10,Counter-Strike,1711.0
1699,76561198064153584,4000,Garry's Mod,63.0
1700,76561198068217104,300,Day of Defeat: Source,232.0
1701,76561198067777632,240,Counter-Strike: Source,1.0
1702,10051997,4000,Garry's Mod,403.0
1703,5975,10,Counter-Strike,43.0
1704,76561198076437312,300,Day of Defeat: Source,490.0
1705,76561198085759344,4000,Garry's Mod,1576.0
1706,76561198077351264,4000,Garry's Mod,1911.0
1707,76561198064306096,4000,Garry's Mod,2322.0
1708,76561198077111616,4000,Garry's Mod,22.0
1709,76561198085092896,240,Counter-Strike: Source,221.0
1710,76561198100275072,4000,Garry's Mod,16484.0
1711,76561198045459904,240,Counter-Strike: Source,616.0
1712,76561198094678128,4000,Garry's Mod,3506.0
1713,76561198038999200,4000,Garry's Mod,1864.0
1714,76561198006643168,4000,Garry's Mod,0.0
1715,76561197979086496,220,Half-Life 2,240.0
1716,76561198086765568,70,Half-Life,233.0
1717,76561198009348240,220,Half-Life 2,345.0
1718,76561198064436496,4000,Garry's Mod,509.0
1719,76561197978096688,220,Half-Life 2,0.0
1720,76561197971799504,10,Counter-Strike,3683.0
1721,76561198083176160,4000,Garry's Mod,1893.0
1722,76561198007390832,2990,FlatOut 2,0.0
1723,76561198076733088,4000,Garry's Mod,219.0
1724,76561198073044896,4000,Garry's Mod,4934.0
1725,76561198081666976,4000,Garry's Mod,16165.0
1726,76561197967794912,10,Counter-Strike,0.0
1727,76561198106040784,208090,Loadout,1.0
1728,76561198074859136,4000,Garry's Mod,4587.0
1729,76561198087480144,4000,Garry's Mod,2983.0
1730,76561198052913104,4000,Garry's Mod,58627.0
1731,76561198083439392,4000,Garry's Mod,59673.0
1732,76561198048812688,730,Counter-Strike: Global Offensive,695.0
1733,76561198054554064,105600,Terraria,20699.0
1734,76561198118129824,4000,Garry's Mod,4310.0
1735,76561198056121472,107100,Bastion,231.0
1736,76561198092203104,240,Counter-Strike: Source,270.0
1737,76561198066511744,220,Half-Life 2,952.0
1738,76561198062684512,4000,Garry's Mod,3514.0
1739,76561198002151680,240,Counter-Strike: Source,493.0
1740,76561198072105280,24240,PAYDAY: The Heist,1540.0
1741,76561198156338640,4000,Garry's Mod,1232.0
1742,76561198094032016,4000,Garry's Mod,30875.0
1743,76561198030382496,300,Day of Defeat: Source,0.0
1744,76561198089541904,240,Counter-Strike: Source,1089.0
1745,76561198093935376,4000,Garry's Mod,11581.0
1746,76561198046981984,3830,Psychonauts,0.0
1747,76561198257410656,300,Day of Defeat: Source,247.0
1748,76561198084997040,4000,Garry's Mod,1047.0
1749,76561198066636736,4000,Garry's Mod,24509.0
1750,76561198102977568,240,Counter-Strike: Source,238.0
1751,76561198059303264,4000,Garry's Mod,353.0
1752,76561198052412864,7850,Cryostasis,61.0
1753,76561198002872688,4000,Garry's Mod,5857.0
1754,76561198031310048,220,Half-Life 2,901.0
1755,76561198065265984,4000,Garry's Mod,608.0
1756,76561198051318976,20,Team Fortress Classic,0.0
1757,76561198012715040,300,Day of Defeat: Source,3177.0
1758,76561198048641344,205790,Dota 2 Test,0.0
1759,76561198014987904,4700,Medieval II: Total War,1550.0
1760,76561198049564544,13200,Unreal II: The Awakening,0.0
1761,76561198063159008,300,Day of Defeat: Source,517.0
1762,76561198073920208,4000,Garry's Mod,1848.0
1763,76561198083973632,240,Counter-Strike: Source,32815.0
1764,76561198023733264,4000,Garry's Mod,20573.0
1765,76561198042491376,240,Counter-Strike: Source,695.0
1766,76561198081203056,4000,Garry's Mod,10143.0
1767,76561198064768752,2610,GUN,155.0
1768,76561198083565632,4000,Garry's Mod,12821.0
1769,76561198089804544,221380,Age of Empires II: HD Edition,30044.0
1770,76561198056156992,300,Day of Defeat: Source,40.0
1771,76561198100587552,240,Counter-Strike: Source,305.0
1772,76561198075744496,4000,Garry's Mod,1050.0
1773,76561198056567056,4000,Garry's Mod,1974.0
1774,76561197986613952,10,Counter-Strike,2967.0
1775,76561198031414496,240,Counter-Strike: Source,3313.0
1776,76561198009607328,240,Counter-Strike: Source,1830.0
1777,76561198029178864,10180,Call of Duty: Modern Warfare 2,0.0
1778,76561198053663280,4000,Garry's Mod,5511.0
1779,76561198084748672,4000,Garry's Mod,3407.0
1780,76561198080702720,3830,Psychonauts,0.0
1781,76561198058107008,1200,Red Orchestra: Ostfront 41-45,0.0
1782,76561198131822240,70,Half-Life,224.0
1783,76561198211691872,4000,Garry's Mod,636.0
1784,76561198030902720,8930,Sid Meier's Civilization V,13188.0
1785,76561197970132160,10,Counter-Strike,0.0
1786,76561198074053072,220,Half-Life 2,888.0
1787,76561198061909456,400,Portal,479.0
1788,76561198072177024,240,Counter-Strike: Source,718.0
1789,76561198058520512,730,Counter-Strike: Global Offensive,181341.0
1790,76561198043568096,240,Counter-Strike: Source,121.0
1791,76561198092559216,240,Counter-Strike: Source,4.0
1792,76561198052106912,240,Counter-Strike: Source,15.0
1793,76561198070320656,730,Counter-Strike: Global Offensive,47360.0
1794,1343534566,4000,Garry's Mod,4660.0
1795,76561198018100352,4000,Garry's Mod,12881.0
1796,76561198024531360,12370,Jagged Alliance 2: Gold Pack,2659.0
1797,76561198047200768,4000,Garry's Mod,3357.0
1798,76561198036183920,220,Half-Life 2,9.0
1799,76561197976198736,220,Half-Life 2,0.0
1800,76561198016740848,240,Counter-Strike: Source,16.0
1801,76561198083879520,4000,Garry's Mod,8577.0
1802,76561198086194992,205790,Dota 2 Test,0.0
1803,76561197985247424,240,Counter-Strike: Source,5956.0
1804,76561198075257296,220,Half-Life 2,869.0
1805,76561198093077168,6510,Lost Planet: Extreme Condition,0.0
1806,76561197981203296,300,Day of Defeat: Source,172.0
1807,76561198031577472,300,Day of Defeat: Source,0.0
1808,76561198059867664,550,Left 4 Dead 2,1716.0
1809,76561197994893376,224540,Ace of Spades,786.0
1810,76561198151924992,240,Counter-Strike: Source,726.0
1811,76561198057594208,4000,Garry's Mod,5072.0
1812,76561198075983648,240,Counter-Strike: Source,221.0
1813,76561198094936736,70,Half-Life,265.0
1814,76561198046627552,4000,Garry's Mod,7120.0
1815,76561198062732032,4000,Garry's Mod,15215.0
1816,76561198020059616,220,Half-Life 2,1445.0
1817,76561198050449584,10,Counter-Strike,104.0
1818,76561198102828448,205790,Dota 2 Test,0.0
1819,76561198277039936,4000,Garry's Mod,928.0
1820,76561198033536320,4000,Garry's Mod,662.0
1821,76561198079360816,4000,Garry's Mod,339.0
1822,76561198012040176,240,Counter-Strike: Source,23753.0
1823,76561198048639472,8400,Geometry Wars: Retro Evolved,2767.0
1824,76561198043802496,10,Counter-Strike,4358.0
1825,76561198043254896,220,Half-Life 2,39.0
1826,76561198070071008,4000,Garry's Mod,922.0
1827,76561198107946304,4000,Garry's Mod,20155.0
1828,76561198271691312,4000,Garry's Mod,2949.0
1829,76561198035721152,4000,Garry's Mod,2410.0
1830,76561198044557792,10,Counter-Strike,363.0
1831,76561198056527936,240,Counter-Strike: Source,590.0
1832,76561198011139136,4000,Garry's Mod,1815.0
1833,76561198052901984,240,Counter-Strike: Source,10690.0
1834,76561198071161952,4000,Garry's Mod,364.0
1835,76561198029331264,4000,Garry's Mod,764.0
1836,513659145,4000,Garry's Mod,228.0
1837,76561198088143920,4000,Garry's Mod,10264.0
1838,76561198060295824,4000,Garry's Mod,2121.0
1839,76561198029317680,4000,Garry's Mod,1397.0
1840,76561198052479552,4000,Garry's Mod,1927.0
1841,76561198077421888,240,Counter-Strike: Source,200.0
1842,-9223372036854775808,240,Counter-Strike: Source,13.0
1843,76561198061483600,8190,Just Cause 2,67.0
1844,76561198060057904,240,Counter-Strike: Source,0.0
1845,76561198072441664,42680,Call of Duty: Modern Warfare 3,1339.0
1846,76561198072526112,3920,Sid Meier's Pirates!,355.0
1847,248482,4000,Garry's Mod,4134.0
1848,76561198055322896,240,Counter-Strike: Source,570.0
1849,76561198060660800,3830,Psychonauts,0.0
1850,76561198065900848,4000,Garry's Mod,8.0
1851,76561198083947776,105600,Terraria,7926.0
1852,76561198040603456,3830,Psychonauts,190.0
1853,76561198064713616,4000,Garry's Mod,348.0
1854,76561198079336992,240,Counter-Strike: Source,823.0
1855,76561198056707712,4000,Garry's Mod,8155.0
1856,76561198101520512,4700,Medieval II: Total War,673.0
1857,76561198072659888,25700,Madballs in...Babo: Invasion,330.0
1858,76561198044236864,240,Counter-Strike: Source,37.0
1859,76561198048429600,240,Counter-Strike: Source,2241.0
1860,76561198063215616,240,Counter-Strike: Source,9.0
1861,76561198055804128,240,Counter-Strike: Source,852.0
1862,76561198075973824,4000,Garry's Mod,7164.0
1863,76561198308665424,3830,Psychonauts,31.0
1864,76561198050590064,300,Day of Defeat: Source,544.0
1865,76561198078909552,240,Counter-Strike: Source,6.0
1866,76561198046497824,10,Counter-Strike,281.0
1867,76561198075332144,4000,Garry's Mod,1830.0
1868,76561198054005744,20,Team Fortress Classic,6.0
1869,76561198092310768,29800,Caster,1569.0
1870,76561198103697360,20,Team Fortress Classic,54.0
1871,76561198066363712,240,Counter-Strike: Source,11.0
1872,76561198061226544,105600,Terraria,44915.0
1873,76561198061851488,220,Half-Life 2,561.0
1874,76561198007475600,4540,Titan Quest,42.0
1875,76561198061679552,3920,Sid Meier's Pirates!,885.0
1876,76561198195478592,10,Counter-Strike,1.0
1877,76561198058800704,240,Counter-Strike: Source,549.0
1878,76561197977705856,220,Half-Life 2,706.0
1879,76561198072752928,23450,Grand Ages: Rome,277.0
1880,76561198063241904,4000,Garry's Mod,398.0
1881,76561198051305664,240,Counter-Strike: Source,934.0
1882,76561198051644896,220,Half-Life 2,1492.0
1883,76561198052845184,4000,Garry's Mod,0.0
1884,76561198071873680,4560,Company of Heroes,0.0
1885,76561198132392624,15120,Tom Clancy's Rainbow Six: Vegas 2,1349.0
1886,76561198048139648,4000,Garry's Mod,3841.0
1887,76561198137804160,4000,Garry's Mod,15462.0
1888,76561198044304752,4540,Titan Quest,24.0
1889,76561198057402320,70,Half-Life,3.0
1890,76561198058241888,240,Counter-Strike: Source,166.0
1891,76561198026079344,10,Counter-Strike,10598.0
1892,76561198067884256,20,Team Fortress Classic,0.0
1893,76561198050680336,4000,Garry's Mod,4128.0
1894,76561198068302592,240,Counter-Strike: Source,0.0
1895,76561198075559488,4000,Garry's Mod,25601.0
1896,76561198050630432,105600,Terraria,1251.0
1897,3496148694969,4000,Garry's Mod,445.0
1898,76561198072904496,240,Counter-Strike: Source,496.0
1899,76561198064434112,240,Counter-Strike: Source,1210.0
1900,76561198036022368,10,Counter-Strike,0.0
1901,76561198031492656,10180,Call of Duty: Modern Warfare 2,1455.0
1902,76561198005827840,240,Counter-Strike: Source,3857.0
1903,76561198058535936,220,Half-Life 2,1984.0
1904,76561198072848304,4000,Garry's Mod,24771.0
1905,76561198084357600,4000,Garry's Mod,1.0
1906,76561198073094816,4000,Garry's Mod,16389.0
1907,76561198062545984,4000,Garry's Mod,33728.0
1908,76561198069555152,70,Half-Life,7.0
1909,76561198073570256,3810,BloodRayne,0.0
1910,76561198048354080,4000,Garry's Mod,967.0
1911,76561198149898912,22000,World of Goo,408.0
1912,76561198036524560,70,Half-Life,101.0
1913,76561198058760032,4000,Garry's Mod,23957.0
1914,76561198004486944,300,Day of Defeat: Source,13443.0
1915,76561198063276528,1250,Killing Floor,941.0
1916,76561198073234416,4000,Garry's Mod,478.0
1917,76561198072676816,10,Counter-Strike,0.0
1918,76561198095481088,240,Counter-Strike: Source,7.0
1919,76561198106191232,4000,Garry's Mod,69119.0
1920,76561198041859904,240,Counter-Strike: Source,479.0
1921,76561198007158720,240,Counter-Strike: Source,755.0
1922,76561198013564720,2300,DOOM II: Hell on Earth,54.0
1923,76561198095288144,400,Portal,13.0
1924,76561198074895120,4000,Garry's Mod,958.0
1925,76561198053314016,4000,Garry's Mod,11291.0
1926,76561198094515872,220,Half-Life 2,491.0
1927,76561198093545600,240,Counter-Strike: Source,4192.0
1928,76561198077903488,550,Left 4 Dead 2,6165.0
1929,76561198017338704,240,Counter-Strike: Source,247.0
1930,76561198136124160,4000,Garry's Mod,68177.0
1931,76561198023905824,300,Day of Defeat: Source,230.0
1932,76561198079627856,4000,Garry's Mod,8496.0
1933,76561197991787616,10,Counter-Strike,0.0
1934,76561198078320160,4000,Garry's Mod,3524.0
1935,76561198106488832,240,Counter-Strike: Source,382.0
1936,76561198013055168,10,Counter-Strike,31.0
1937,76561198061654032,205790,Dota 2 Test,0.0
1938,76561198029428656,220,Half-Life 2,115.0
1939,76561198019434224,240,Counter-Strike: Source,194.0
1940,76561197963469408,10,Counter-Strike,3177.0
1941,76561198100973536,4000,Garry's Mod,4424.0
1942,76561198020014016,3920,Sid Meier's Pirates!,722.0
1943,76561198072850352,240,Counter-Strike: Source,860.0
1944,76561198045763200,300,Day of Defeat: Source,501.0
1945,76561198111193344,8190,Just Cause 2,50.0
1946,76561198042951488,4000,Garry's Mod,1297.0
1947,76561198058812464,70,Half-Life,1.0
1948,76561198043804464,240,Counter-Strike: Source,1756.0
1949,76561198086462656,8190,Just Cause 2,1803.0
1950,76561198050410368,300,Day of Defeat: Source,274.0
1951,76561198155354592,240,Counter-Strike: Source,9.0
1952,76561198071869152,300,Day of Defeat: Source,225.0
1953,76561198137483744,17080,Tribes: Ascend,50.0
1954,76561198040188064,10,Counter-Strike,3895.0
1955,76561198054564160,220,Half-Life 2,820.0
1956,76561198068707344,230410,Warframe,0.0
1957,76561198066112352,240,Counter-Strike: Source,1705.0
1958,76561198099650592,4000,Garry's Mod,38.0
1959,76561198048805360,4000,Garry's Mod,935.0
1960,76561198053916288,4000,Garry's Mod,39991.0
1961,76561197978024368,240,Counter-Strike: Source,96.0
1962,76561198073368400,4000,Garry's Mod,364.0
1963,76561198052040048,240,Counter-Strike: Source,10971.0
1964,76561198025789936,2600,Vampire: The Masquerade - Bloodlines,1818.0
1965,76561198040711856,20,Team Fortress Classic,0.0
1966,76561198048591024,240,Counter-Strike: Source,2331.0
1967,76561198038394864,240,Counter-Strike: Source,55.0
1968,76561198076880304,70,Half-Life,918.0
1969,76561198071652576,240,Counter-Strike: Source,1269.0
1970,76561198109775136,10,Counter-Strike,0.0
1971,76561198037086704,2100,Dark Messiah of Might & Magic Single Player,687.0
1972,76561198065077472,4000,Garry's Mod,654.0
1973,76561198082063936,300,Day of Defeat: Source,65.0
1974,76561197966979424,10,Counter-Strike,131.0
1975,76561198134901600,550,Left 4 Dead 2,286.0
1976,76561197971074464,220,Half-Life 2,0.0
1977,76561198067736112,220,Half-Life 2,159.0
1978,76561198193666400,33910,Arma 2,54.0
1979,76561198043587936,240,Counter-Strike: Source,100.0
1980,76561198094154864,4000,Garry's Mod,41120.0
1981,76561198044352016,300,Day of Defeat: Source,25.0
1982,76561198069035968,730,Counter-Strike: Global Offensive,31700.0
1983,76561198017614912,240,Counter-Strike: Source,1361.0
1984,76561198049490416,4000,Garry's Mod,54106.0
1985,76561198081634784,4000,Garry's Mod,10176.0
1986,76561198040606848,6870,Battlestations: Midway,280.0
1987,76561198089225184,30,Day of Defeat,21.0
1988,76561198049957872,4000,Garry's Mod,7336.0
1989,76561198190836496,240,Counter-Strike: Source,34.0
1990,76561198044991376,240,Counter-Strike: Source,0.0
1991,76561198028067712,3830,Psychonauts,776.0
1992,76561198065668064,4000,Garry's Mod,28465.0
1993,76561198050365264,4000,Garry's Mod,62221.0
1994,76561198071474144,20,Team Fortress Classic,37.0
1995,76561198043631776,240,Counter-Strike: Source,38.0
1996,76561198059366704,4000,Garry's Mod,975.0
1997,76561198085479984,220,Half-Life 2,989.0
1998,76561198044027488,4000,Garry's Mod,2788.0
1999,76561198039606688,4000,Garry's Mod,35.0
2000,76561198077259600,3920,Sid Meier's Pirates!,124.0
2001,76561198064584896,240,Counter-Strike: Source,5.0
2002,76561198049955968,220,Half-Life 2,793.0
2003,76561198071644304,204360,Castle Crashers,0.0
2004,76561198027306816,240,Counter-Strike: Source,214.0
2005,76561198035251440,4000,Garry's Mod,690.0
2006,76561198013296432,240,Counter-Strike: Source,9141.0
2007,76561197964473344,10,Counter-Strike,0.0
2008,76561198060469856,240,Counter-Strike: Source,6201.0
2009,76561198071631040,240,Counter-Strike: Source,22.0
2010,76561198020098976,220,Half-Life 2,106.0
2011,76561198085601344,300,Day of Defeat: Source,11.0
2012,76561198059908080,3910,Sid Meier's Civilization III: Complete,8039.0
2013,76561198084217616,4000,Garry's Mod,83570.0
2014,76561198036663376,10180,Call of Duty: Modern Warfare 2,2814.0
2015,76561197991286224,4000,Garry's Mod,2061.0
2016,76561198062091392,4000,Garry's Mod,0.0
2017,76561198078668448,4000,Garry's Mod,2589.0
2018,76561198075234880,4000,Garry's Mod,24821.0
2019,76561198053793264,4000,Garry's Mod,63543.0
2020,76561198216508544,4000,Garry's Mod,37481.0
2021,76561198015276832,240,Counter-Strike: Source,20019.0
2022,76561198072534624,240,Counter-Strike: Source,1104.0
2023,76561198058000416,4000,Garry's Mod,33.0
2024,76561198025785632,240,Counter-Strike: Source,26690.0
2025,76561198066725904,220,Half-Life 2,230.0
2026,76561197996385760,300,Day of Defeat: Source,2.0
2027,76561198052921696,41050,Serious Sam Classic: The First Encounter,0.0
2028,76561198104838144,205790,Dota 2 Test,0.0
2029,76561198064593408,4000,Garry's Mod,10812.0
2030,76561198059487104,4000,Garry's Mod,176995.0
2031,76561198062511888,4000,Garry's Mod,1585.0
2032,76561198090792320,240,Counter-Strike: Source,34.0
2033,76561198078399472,4000,Garry's Mod,697.0
2034,76561198081069152,4000,Garry's Mod,3691.0
2035,76561198064956080,4000,Garry's Mod,489.0
2036,76561198000220448,220,Half-Life 2,92.0
2037,76561198021142832,4000,Garry's Mod,5098.0
2038,76561198064641920,240,Counter-Strike: Source,584.0
2039,76561198051771696,4000,Garry's Mod,49797.0
2040,76561198040704544,240,Counter-Strike: Source,18040.0
2041,76561198060787856,10,Counter-Strike,4788.0
2042,76561198145073392,4000,Garry's Mod,4202.0
2043,76561198072925408,220,Half-Life 2,398.0
2044,76561198069918976,4760,Rome: Total War,3693.0
2045,76561198071088416,4000,Garry's Mod,5969.0
2046,76561198045615856,240,Counter-Strike: Source,10.0
2047,76561198046173312,252490,Rust,1716.0
2048,76561198055096032,2630,Call of Duty 2,5710.0
2049,76561198073586128,10,Counter-Strike,0.0
2050,76561198083949248,4000,Garry's Mod,7906.0
2051,76561198062327872,4000,Garry's Mod,84211.0
2052,76561197986948704,240,Counter-Strike: Source,1790.0
2053,76561198200784384,238960,Path of Exile,0.0
2054,76561198085996432,4000,Garry's Mod,14184.0
2055,76561197983875216,220,Half-Life 2,0.0
2056,76561198059603392,30,Day of Defeat,18.0
2057,76561198081461584,220,Half-Life 2,917.0
2058,76561198021744384,10500,Empire: Total War,375.0
2059,76561197972062976,220,Half-Life 2,1872.0
2060,76561198070995744,240,Counter-Strike: Source,838.0
2061,76561198034575360,3920,Sid Meier's Pirates!,5099.0
2062,76561198075036064,220,Half-Life 2,0.0
2063,76561198018601152,3920,Sid Meier's Pirates!,210.0
2064,76561198079019248,105600,Terraria,4431.0
2065,76561198039700448,2800,X2: The Threat,11.0
2066,76561198049623072,550,Left 4 Dead 2,23.0
2067,76561198069758896,240,Counter-Strike: Source,911.0
2068,76561198047232928,4000,Garry's Mod,5649.0
2069,76561198092501568,4000,Garry's Mod,914.0
2070,76561198057784032,10500,Empire: Total War,4517.0
2071,76561198081739232,10090,Call of Duty: World at War,1972.0
2072,76561198076398176,240,Counter-Strike: Source,44.0
2073,76561198080384416,205790,Dota 2 Test,0.0
2074,76561198094163904,4000,Garry's Mod,8649.0
2075,76561198069917456,240,Counter-Strike: Source,331.0
2076,76561198072812016,220,Half-Life 2,5430.0
2077,76561198100807328,4000,Garry's Mod,1126.0
2078,76561198091620704,4000,Garry's Mod,23344.0
2079,76561198053539216,4000,Garry's Mod,4288.0
2080,76561197994081392,20,Team Fortress Classic,0.0
2081,76561198042267712,220,Half-Life 2,1134.0
2082,76561198032502736,16450,F.E.A.R. 2: Project Origin,835.0
2083,76561198079283696,4000,Garry's Mod,14930.0
2084,76561198055202880,24740,Burnout Paradise: The Ultimate Box,1509.0
2085,76561198043710496,1200,Red Orchestra: Ostfront 41-45,18.0
2086,76561198082245632,4000,Garry's Mod,5872.0
2087,76561198065863296,70,Half-Life,0.0
2088,76561197989363920,240,Counter-Strike: Source,606.0
2089,76561198035551216,240,Counter-Strike: Source,5801.0
2090,76561198085888128,240,Counter-Strike: Source,1173.0
2091,64512328,4700,Medieval II: Total War,32.0
2092,76561198046784240,9450,"Warhammer 40,000: Dawn of War – Soulstorm",340.0
2093,76561198101059968,4000,Garry's Mod,2828.0
2094,76561198074373296,240,Counter-Strike: Source,14.0
2095,76561198065102736,4000,Garry's Mod,6008.0
2096,76561198044591184,3830,Psychonauts,61.0
2097,76561198070868256,4000,Garry's Mod,26580.0
2098,76561198102325120,105600,Terraria,1671.0
2099,76561198037652928,220,Half-Life 2,712.0
2100,76561198038513056,15620,"Warhammer® 40,000™: Dawn of War® II",1932.0
2101,76561198059628976,4000,Garry's Mod,19681.0
2102,76561198056597856,220,Half-Life 2,242.0
2103,76561198043903520,8930,Sid Meier's Civilization V,1071.0
2104,76561198081871728,4000,Garry's Mod,10191.0
2105,76561198085112688,4000,Garry's Mod,2629.0
2106,76561198096417536,4000,Garry's Mod,22138.0
2107,76561197996233296,4000,Garry's Mod,140.0
2108,76561198047633584,4560,Company of Heroes,315.0
2109,76561198075313408,4000,Garry's Mod,43390.0
2110,76561198075311744,4000,Garry's Mod,1303.0
2111,76561198241723744,4000,Garry's Mod,9709.0
2112,76561198061950304,240,Counter-Strike: Source,27.0
2113,76561198070164016,4000,Garry's Mod,9502.0
2114,76561198070346624,50,Half-Life: Opposing Force,511.0
2115,76561197995164448,240,Counter-Strike: Source,2530.0
2116,76561198074018224,4000,Garry's Mod,3929.0
2117,76561198002009904,10,Counter-Strike,14193.0
2118,76561198082528160,240,Counter-Strike: Source,797.0
2119,76561198015930048,4000,Garry's Mod,6000.0
2120,76561198103243648,4000,Garry's Mod,2607.0
2121,76561198022552928,70,Half-Life,70.0
2122,76561198054199776,70,Half-Life,541.0
2123,76561198040607808,4000,Garry's Mod,3513.0
2124,76561198044382512,300,Day of Defeat: Source,4502.0
2125,76561198065102352,400,Portal,3.0
2126,76561198061917264,240,Counter-Strike: Source,431.0
2127,76561198080690592,240,Counter-Strike: Source,76.0
2128,76561198066133728,240,Counter-Strike: Source,109.0
2129,76561198066646512,10500,Empire: Total War,2911.0
2130,76561198104909664,10,Counter-Strike,157.0
2131,76561198027110656,10,Counter-Strike,55.0
2132,76561198084715040,4000,Garry's Mod,9388.0
