,genres,title,release_date,price,item_id_x,developer,user_id,item_name,playtime_forever,funny,posted,item_id_y,recommend,sentiment_analysis
406,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,137282528,Garry's Mod,446.0,1 person found this review funny,2015-04-13,730,True,1
407,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,107003984,Garry's Mod,8759.0,4 people found this review funny,2015-09-03,287700,True,0
408,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,120194688,Garry's Mod,142.0,1 person found this review funny,2014-10-24,230410,True,1
409,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,137055120,Garry's Mod,5548.0,1 person found this review funny,2015-04-21,271590,True,2
410,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,111360640,Garry's Mod,6440.0,1 person found this review funny,2014-09-19,317470,True,1
411,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,98486496,Garry's Mod,0.0,1 person found this review funny,2015-09-08,266150,True,1
412,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,98804720,Garry's Mod,69839.0,264 people found this review funny,2015-12-29,421700,True,2
413,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,98804720,Garry's Mod,69839.0,1 person found this review funny,2015-11-22,333600,True,1
414,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,84339824,Garry's Mod,20700.0,1 person found this review funny,2015-01-09,238460,True,1
415,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,84339824,Garry's Mod,20700.0,1 person found this review funny,2014-11-29,219640,True,0
416,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,84339824,Garry's Mod,20700.0,1 person found this review funny,2014-03-08,239220,True,2
417,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,84339824,Garry's Mod,20700.0,1 person found this review funny,2014-10-15,1250,True,2
418,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99033248,Garry's Mod,5304.0,1 person found this review funny,2015-12-22,311210,True,2
419,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,84409776,Garry's Mod,6296.0,1 person found this review funny,2015-01-13,730,True,1
420,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,106263728,Garry's Mod,34932.0,1 person found this review funny,2015-01-20,730,True,2
421,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104670448,Garry's Mod,17438.0,1 person found this review funny,2015-01-29,346010,True,1
422,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,67267344,Garry's Mod,7232.0,6 people found this review funny,2015-12-26,225540,False,1
423,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,88548064,Garry's Mod,1732.0,1 person found this review funny,2014-04-24,570,True,2
424,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,103933504,Garry's Mod,886.0,1 person found this review funny,2015-10-24,330840,True,0
425,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99717504,Garry's Mod,23718.0,1 person found this review funny,2015-11-20,253430,False,1
426,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,111277152,Garry's Mod,4182.0,1 person found this review funny,2015-12-22,730,True,2
427,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,78069536,Garry's Mod,175.0,5 people found this review funny,2015-12-07,328220,False,0
428,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,129915104,Garry's Mod,23873.0,1 person found this review funny,2014-06-05,440,True,2
429,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104815216,Garry's Mod,325.0,486 people found this review funny,2014-12-21,242920,True,2
430,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104815216,Garry's Mod,325.0,31 people found this review funny,2014-12-19,322330,True,2
431,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104815216,Garry's Mod,325.0,2 people found this review funny,2015-03-21,275100,True,1
432,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,130937728,Garry's Mod,1831.0,1 person found this review funny,2015-11-13,332500,False,1
433,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,101309536,Garry's Mod,325.0,1 person found this review funny,2014-09-08,730,True,2
434,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,101309536,Garry's Mod,325.0,1 person found this review funny,2015-05-09,218620,True,1
435,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,108702752,Garry's Mod,171.0,2 people found this review funny,2014-01-24,4000,True,0
436,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,162265632,Garry's Mod,12985.0,1 person found this review funny,2015-02-23,313340,True,2
437,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,107877248,Garry's Mod,3418.0,1 person found this review funny,2014-03-22,242050,True,2
438,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,107877248,Garry's Mod,3418.0,1 person found this review funny,2014-05-31,11280,True,2
439,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,64092224,Garry's Mod,17861.0,1 person found this review funny,2015-04-10,570,True,2
440,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,114866336,Garry's Mod,1821.0,1 person found this review funny,2015-06-06,249050,True,2
441,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,114866336,Garry's Mod,1821.0,1 person found this review funny,2014-09-02,233720,True,2
442,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,90873664,Garry's Mod,2309.0,4 people found this review funny,2015-11-08,440,True,2
443,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,90873664,Garry's Mod,2309.0,3 people found this review funny,2014-09-26,72850,True,2
444,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,90873664,Garry's Mod,2309.0,2 people found this review funny,2015-10-28,380600,True,2
445,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104719280,Garry's Mod,40.0,5 people found this review funny,2014-01-22,221100,True,2
446,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,139452352,Garry's Mod,214.0,1 person found this review funny,2015-10-18,218620,False,0
447,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,98897232,Garry's Mod,4144.0,2 people found this review funny,2015-04-12,300080,True,2
448,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,83651776,Garry's Mod,1202.0,1 person found this review funny,2015-10-27,391540,True,0
449,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,123980944,Garry's Mod,1530.0,1 person found this review funny,2015-12-14,232090,True,2
450,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,89103744,Garry's Mod,2764.0,1 person found this review funny,2014-12-08,730,True,2
451,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,89850800,Garry's Mod,7990.0,1 person found this review funny,2015-03-17,17410,True,0
452,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,89007120,Garry's Mod,4450.0,1 person found this review funny,2014-01-05,113020,True,2
453,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,89007120,Garry's Mod,4450.0,1 person found this review funny,2015-06-04,375600,True,2
454,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,79218112,Garry's Mod,3706.0,9 people found this review funny,2015-01-27,230410,True,1
455,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,81640480,Garry's Mod,9031.0,1 person found this review funny,2014-09-20,4000,True,2
456,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,81640480,Garry's Mod,9031.0,1 person found this review funny,2014-01-21,550,True,2
457,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,66251184,Garry's Mod,14541.0,1 person found this review funny,2015-02-11,221100,True,2
458,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,118574688,Garry's Mod,2166.0,2 people found this review funny,2015-07-08,730,True,1
459,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,118574688,Garry's Mod,2166.0,2 people found this review funny,2015-09-15,570,True,2
460,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,132581584,Garry's Mod,3679.0,2 people found this review funny,2015-01-23,203160,True,0
461,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,123211536,Garry's Mod,25885.0,1 person found this review funny,2014-12-29,238960,True,1
462,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,168037568,Garry's Mod,2490.0,1 person found this review funny,2015-10-31,31280,True,2
463,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,334756875,Garry's Mod,52.0,1 person found this review funny,2014-08-30,298630,True,2
464,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,109819232,Garry's Mod,16220.0,2 people found this review funny,2015-07-23,333930,True,1
465,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,1221733,Garry's Mod,3646.0,1 person found this review funny,2015-08-17,41070,True,1
466,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,60927664,Garry's Mod,398.0,1 person found this review funny,2015-04-14,24010,False,2
467,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,68351648,Garry's Mod,4990.0,1 person found this review funny,2015-04-29,218620,True,2
468,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,133200176,Garry's Mod,290.0,1 person found this review funny,2015-07-11,335300,True,2
469,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,128482944,Garry's Mod,9878.0,1 person found this review funny,2015-10-19,8930,True,2
470,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,128482944,Garry's Mod,9878.0,2 people found this review funny,2015-10-15,224540,True,2
471,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,112486144,Garry's Mod,17339.0,1 person found this review funny,2015-08-14,359320,True,2
472,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,143369376,Garry's Mod,5881.0,1 person found this review funny,2015-01-15,261640,False,0
473,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,108687840,Garry's Mod,1282.0,1 person found this review funny,2015-12-28,440,True,2
474,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,108687840,Garry's Mod,1282.0,1 person found this review funny,2015-07-02,250420,False,0
475,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,108687840,Garry's Mod,1282.0,1 person found this review funny,2015-06-30,620,True,2
476,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,108687840,Garry's Mod,1282.0,1 person found this review funny,2014-07-08,304930,True,0
477,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,108687840,Garry's Mod,1282.0,1 person found this review funny,2014-05-31,49800,False,0
478,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,120079744,Garry's Mod,38576.0,2 people found this review funny,2015-01-16,22380,True,1
479,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,103553024,Garry's Mod,338.0,1 person found this review funny,2015-03-30,252490,True,1
480,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,125613296,Garry's Mod,7223.0,1 person found this review funny,2014-01-18,221100,True,2
481,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,62050992,Garry's Mod,1065.0,1 person found this review funny,2014-06-28,730,True,2
482,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,7515953,Garry's Mod,25692.0,1 person found this review funny,2014-01-19,440,True,1
483,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,7515953,Garry's Mod,25692.0,1 person found this review funny,2014-12-17,301520,True,2
484,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,137476464,Garry's Mod,4507.0,2 people found this review funny,2015-07-26,388090,True,1
485,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,137476464,Garry's Mod,4507.0,1 person found this review funny,2015-11-01,218620,True,1
486,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,159601648,Garry's Mod,0.0,2 people found this review funny,2014-07-30,570,True,0
487,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,114370080,Garry's Mod,149.0,1 person found this review funny,2015-03-06,730,True,2
488,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,119814560,Garry's Mod,8041.0,2 people found this review funny,2015-11-06,730,True,2
489,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99637216,Garry's Mod,266.0,1 person found this review funny,2015-01-14,440,True,2
490,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,186597056,Garry's Mod,88.0,1 person found this review funny,2015-08-28,730,True,2
491,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,110322448,Garry's Mod,36062.0,1 person found this review funny,2015-04-28,220200,True,2
492,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,110322448,Garry's Mod,36062.0,1 person found this review funny,2015-11-05,620,True,0
493,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,91451936,Garry's Mod,135.0,2 people found this review funny,2014-11-20,219830,True,2
494,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,91451936,Garry's Mod,135.0,1 person found this review funny,2015-02-26,8930,True,1
495,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,91451936,Garry's Mod,135.0,1 person found this review funny,2015-09-11,236850,True,2
496,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,91451936,Garry's Mod,135.0,2 people found this review funny,2014-08-22,221380,True,2
497,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,72155888,Garry's Mod,4179.0,2 people found this review funny,2015-11-25,218620,True,2
498,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,126143600,Garry's Mod,14254.0,1 person found this review funny,2015-04-18,221100,True,1
499,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,98662784,Garry's Mod,4767.0,4 people found this review funny,2015-04-21,730,True,2
500,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,98662784,Garry's Mod,4767.0,2 people found this review funny,2015-04-21,570,True,2
501,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,110801456,Garry's Mod,7291.0,1 person found this review funny,2015-02-08,8190,True,1
502,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99970720,Garry's Mod,13427.0,1 person found this review funny,2015-03-31,440,False,2
503,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,76247504,Garry's Mod,6725.0,2 people found this review funny,2015-03-14,236390,True,1
504,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,64789376,Garry's Mod,9299.0,1 person found this review funny,2014-05-29,105600,True,1
505,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,110868608,Garry's Mod,2240.0,3 people found this review funny,2015-03-27,39000,True,2
506,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,182518512,Garry's Mod,2220.0,1 person found this review funny,2015-11-23,300380,True,2
507,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,109998704,Garry's Mod,3029.0,1 person found this review funny,2015-12-19,274190,True,2
508,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,1264603984,Garry's Mod,94.0,1 person found this review funny,2015-02-21,550,True,0
509,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,106409616,Garry's Mod,2087.0,2 people found this review funny,2015-11-26,311210,True,2
510,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,130272528,Garry's Mod,57.0,1 person found this review funny,2014-06-27,220200,True,2
511,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,66166624,Garry's Mod,6.0,41 people found this review funny,2015-11-24,219830,True,2
512,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,75021840,Garry's Mod,30.0,1 person found this review funny,2015-12-01,72850,True,0
513,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,110373072,Garry's Mod,1094.0,1 person found this review funny,2014-12-21,225600,True,1
514,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,110373072,Garry's Mod,1094.0,1 person found this review funny,2014-09-25,104700,False,0
515,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,124063424,Garry's Mod,1353.0,1 person found this review funny,2015-12-30,252490,True,2
516,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,649594029,Garry's Mod,10341.0,1 person found this review funny,2014-07-17,304930,True,1
517,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,141990832,Garry's Mod,3773.0,1 person found this review funny,2015-06-20,218620,True,1
518,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,101911424,Garry's Mod,1376.0,9 people found this review funny,2015-12-10,390520,True,2
519,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,111834608,Garry's Mod,19955.0,1 person found this review funny,2015-05-11,342620,True,2
520,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104658240,Garry's Mod,1842.0,2 people found this review funny,2015-01-24,345650,True,2
521,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,127434176,Garry's Mod,21247.0,1 person found this review funny,2015-07-22,274270,True,2
522,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,97628864,Garry's Mod,483.0,1 person found this review funny,2015-10-12,440,True,1
523,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,86255856,Garry's Mod,7223.0,2 people found this review funny,2015-06-07,255710,True,2
524,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,146503488,Garry's Mod,5219.0,1 person found this review funny,2015-07-13,730,True,1
525,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,143539744,Garry's Mod,21776.0,1 person found this review funny,2014-02-20,105600,True,1
526,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,122250640,Garry's Mod,79233.0,4 people found this review funny,2014-10-07,322070,True,2
527,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,181046656,Garry's Mod,508.0,1 person found this review funny,2015-05-16,730,True,2
528,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,132076448,Garry's Mod,23804.0,2 people found this review funny,2014-09-13,295710,False,0
529,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,85456624,Garry's Mod,157.0,1 person found this review funny,2015-04-24,20920,True,2
530,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,86121440,Garry's Mod,1160.0,1 person found this review funny,2015-06-29,242680,True,0
531,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,161720176,Garry's Mod,544.0,1 person found this review funny,2015-03-27,304930,True,2
532,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,142981920,Garry's Mod,996.0,1 person found this review funny,2015-04-16,730,True,0
533,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,142981920,Garry's Mod,996.0,1 person found this review funny,2013-12-19,105600,True,2
534,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,87489680,Garry's Mod,301.0,1 person found this review funny,2015-12-03,218230,True,2
535,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,97263354,Garry's Mod,0.0,2 people found this review funny,2014-07-12,730,True,2
536,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,124180144,Garry's Mod,2593.0,1 person found this review funny,2015-11-24,403150,False,0
537,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,123657072,Garry's Mod,1679.0,1 person found this review funny,2015-08-27,48700,True,0
538,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,161725456,Garry's Mod,9421.0,1 person found this review funny,2015-08-22,236390,True,0
539,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,84452736,Garry's Mod,764.0,1 person found this review funny,2015-12-28,570,True,2
540,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,89978192,Garry's Mod,2107.0,1 person found this review funny,2015-12-23,417860,False,2
541,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,133720592,Garry's Mod,10362.0,1 person found this review funny,2014-06-09,105600,True,1
542,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,-1866590208,Garry's Mod,756.0,1 person found this review funny,2015-08-28,388520,True,2
543,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,63243008,Garry's Mod,3142.0,1 person found this review funny,2014-10-26,92800,False,1
544,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,71672736,Garry's Mod,658.0,2 people found this review funny,2014-10-31,22370,False,2
545,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,79652032,Garry's Mod,1037.0,1 person found this review funny,2015-12-14,221100,True,2
546,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,81248064,Garry's Mod,116830.0,1 person found this review funny,2015-05-08,299360,True,1
547,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,82752928,Garry's Mod,3162.0,1 person found this review funny,2015-11-21,417860,True,0
548,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,84895968,Garry's Mod,11710.0,1 person found this review funny,2015-04-12,236090,True,2
549,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,85204448,Garry's Mod,533.0,1 person found this review funny,2015-06-06,104700,False,0
550,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,86094576,Garry's Mod,3513.0,2 people found this review funny,2015-07-27,1250,True,0
551,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,86975744,Garry's Mod,440.0,1 person found this review funny,2014-09-26,304930,True,0
552,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,87367616,Garry's Mod,34.0,1 person found this review funny,2013-12-28,1250,True,2
553,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,87367616,Garry's Mod,34.0,1 person found this review funny,2015-11-13,349700,True,0
554,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,87367616,Counter-Strike: Source,308.0,1 person found this review funny,2013-12-28,1250,True,2
555,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,87367616,Counter-Strike: Source,308.0,1 person found this review funny,2015-11-13,349700,True,0
556,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,87702688,Garry's Mod,1386.0,1 person found this review funny,2015-01-09,440,True,1
557,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,87855296,Garry's Mod,3019.0,3 people found this review funny,2015-02-23,340610,True,2
558,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,88069088,Garry's Mod,3381.0,1 person found this review funny,2015-04-15,271590,True,2
559,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,88069088,Garry's Mod,3381.0,1 person found this review funny,2015-12-12,287340,True,0
560,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,88085264,Garry's Mod,823.0,2 people found this review funny,2015-04-01,203290,False,2
561,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,88233456,Garry's Mod,12552.0,1 person found this review funny,2015-01-17,297810,False,1
562,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,90512288,Garry's Mod,725.0,2 people found this review funny,2015-01-19,730,True,2
563,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,93402304,Garry's Mod,317.0,1 person found this review funny,2014-11-01,1250,True,2
564,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,95261872,Garry's Mod,714.0,4 people found this review funny,2015-01-25,104900,True,0
565,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,96089248,Garry's Mod,97962.0,2 people found this review funny,2015-04-05,221100,False,0
566,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,96163616,Garry's Mod,20537.0,1 person found this review funny,2015-10-21,218620,False,2
567,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,96640864,Garry's Mod,13964.0,1 person found this review funny,2015-01-17,295110,True,2
568,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,97869312,Garry's Mod,13568.0,1 person found this review funny,2015-11-14,227700,True,1
569,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,98410256,Garry's Mod,77538.0,1 person found this review funny,2015-12-08,376210,True,2
570,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,98822656,Garry's Mod,3047.0,1 person found this review funny,2014-10-12,304930,True,2
571,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99189408,Garry's Mod,593.0,1 person found this review funny,2014-08-02,105600,True,1
572,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99189408,Garry's Mod,593.0,1 person found this review funny,2014-07-09,400,True,2
573,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99220688,Garry's Mod,2831.0,2 people found this review funny,2015-07-06,357360,True,2
574,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99274432,Garry's Mod,612.0,3 people found this review funny,2015-02-28,570,True,1
575,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99433376,Garry's Mod,53863.0,1 person found this review funny,2013-09-22,55230,True,2
576,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99433376,Garry's Mod,53863.0,1 person found this review funny,2015-10-20,206420,True,1
577,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99677456,Garry's Mod,8282.0,1 person found this review funny,2014-11-09,304930,True,1
578,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,99940160,Garry's Mod,691.0,1 person found this review funny,2015-06-28,248820,False,2
579,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,100722672,Garry's Mod,570.0,1 person found this review funny,2015-03-01,730,True,2
580,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,100952096,Garry's Mod,62559.0,1 person found this review funny,2015-02-25,1840,True,1
581,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,102106496,Garry's Mod,37525.0,1 person found this review funny,2015-12-05,218620,False,2
582,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,102145952,Garry's Mod,1366.0,2 people found this review funny,2015-04-13,301520,True,2
583,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104601312,Garry's Mod,472.0,23 people found this review funny,2015-03-17,21970,True,0
584,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104601312,Garry's Mod,472.0,9 people found this review funny,2015-03-17,21995,True,2
585,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104687808,Garry's Mod,79903.0,1 person found this review funny,2015-09-20,261980,True,2
586,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,104961968,Garry's Mod,22038.0,1 person found this review funny,2015-09-02,730,True,2
587,Indie,Garry's Mod,2006-11-29,9.99,4000,Facepunch Studios,105003936,Garry's Mod,85105.0,1 person found this review funny,2015-10-14,376870,True,2
